Temperature,RH,Ws,Wind_Direction,Rain,Rain_3D_Sum,Rain_7D_Sum,Temp_3D_Max,RH_3D_Mean,Dryness_Index,VPD,Surface_Temp,Soil_Temp,Soil_Moisture,Dew_Point,Pressure,Evapotranspiration,is_day,month_sin,month_cos,hour_sin,hour_cos,NDVI,Fuel_Type_Conifer,Resin_Ignition_Potential,Nearest_Fire_Dist_KM,Wind_Fire_Vector_Alignment,is_fire
6.62,46.86,4.02,121.4,1.4,6.88,28.39,7.57,52.11,0.141,0.5187,4.79,7.25,0.398,-0.23,1016.5,1.56,0,0.5,-0.866,-0.5,0.866,0.555,0.26,0.02,94.99,96.5,0
35.31,20.74,17.14,232.5,0.0,0.03,0.09,36.64,21.36,1.702,4.5324,44.25,41.7,0.074,5.98,998.5,11.15,1,-0.5,-0.866,-0.7071,-0.7071,0.674,0.893,0.9774,8.17,23.3,1
31.9,86.91,10.62,257.4,0.0,0.0,0.0,34.5,86.91,0.367,0.6188,32.32,31.9,0.01,12.06,1017.2,5.05,1,1.0,0.0,0.5,-0.866,0.002,0.0,0.0,100.0,180.0,0
23.75,75.16,1.58,9.4,0.44,10.01,16.68,21.82,80.07,0.316,0.7304,24.21,22.42,0.228,22.65,1022.0,0.12,0,0.5,-0.866,1.0,0.0,0.133,0.113,0.0047,148.03,136.8,0
39.22,15.49,34.74,165.3,0.0,0.11,0.0,39.99,16.17,2.531,5.9782,47.5,46.27,0.078,18.44,1000.5,7.02,1,-0.5,-0.866,-0.2588,-0.9659,0.677,0.553,0.8908,6.7,7.0,1
46.19,17.21,8.07,87.2,0.0,0.0,0.0,47.32,17.21,2.684,8.4337,50.68,46.19,0.0,11.84,1015.8,11.28,0,-0.5,0.866,-0.2588,-0.9659,0.024,0.0,0.0,100.0,180.0,0
30.77,34.18,14.4,354.3,0.53,2.81,0.25,31.81,35.33,0.9,2.9189,32.31,31.13,0.135,18.3,1017.5,3.63,1,-1.0,-0.0,-0.9659,-0.2588,0.21,0.402,0.0739,26.03,44.9,0
33.32,38.62,13.25,224.0,0.39,0.8,1.26,34.25,46.18,0.863,3.1432,35.05,35.15,0.123,15.67,1008.5,3.33,1,-0.5,-0.866,-0.9659,-0.2588,0.335,0.281,0.0792,14.67,55.0,0
8.79,58.09,11.57,263.3,0.18,2.29,27.9,6.28,59.84,0.151,0.4742,7.43,7.64,0.242,3.84,1020.4,2.0,0,-0.5,0.866,-0.2588,0.9659,0.138,0.048,0.001,139.66,172.8,0
30.97,32.66,16.01,348.9,0.0,0.0,0.0,33.15,32.66,0.948,3.0209,34.55,30.97,0.0,14.13,1019.0,1.48,1,-0.0,1.0,-1.0,-0.0,0.026,0.0,0.0,100.0,180.0,0
16.06,92.49,14.1,138.7,4.01,2.4,21.35,14.45,94.96,0.174,0.1371,17.33,17.43,0.261,10.39,1014.5,2.82,0,-0.0,1.0,-0.5,-0.866,0.29,0.225,0.0112,148.47,171.8,0
40.21,16.56,23.21,62.7,0.0,0.44,0.22,42.99,16.99,2.429,6.2245,47.68,45.46,0.054,10.85,1000.7,7.54,1,-0.5,-0.866,-0.7071,-0.7071,0.564,0.637,0.8231,2.91,17.0,1
37.91,13.01,34.42,158.5,0.0,0.1,0.13,40.09,15.61,2.915,5.7342,47.46,42.23,0.061,14.11,999.3,10.39,1,-0.5,-0.866,-0.5,-0.866,0.487,0.476,0.6265,6.0,9.8,1
41.71,15.16,26.41,285.6,0.0,0.15,0.05,44.25,17.65,2.751,6.8513,49.87,51.12,0.037,19.09,1003.4,10.81,1,-0.866,-0.5,-0.2588,-0.9659,0.421,0.579,0.6288,9.16,10.7,1
43.65,22.36,31.07,215.4,0.0,0.01,0.2,44.12,24.86,1.952,6.9394,57.5,47.15,0.064,13.81,1001.6,6.75,1,-0.5,-0.866,-0.7071,-0.7071,0.455,0.487,0.4145,6.31,21.3,1
35.99,24.83,41.13,72.9,0.0,0.01,0.11,38.65,25.23,1.45,4.4637,42.61,40.26,0.022,7.81,1008.7,11.95,1,-0.5,-0.866,-0.9659,-0.2588,0.745,0.479,0.4967,6.61,0.8,1
41.12,50.14,25.13,283.6,0.0,0.0,0.0,42.13,50.14,0.82,3.9036,42.34,41.12,0.01,14.78,1011.0,14.94,0,-0.5,-0.866,0.866,-0.5,0.006,0.0,0.0,100.0,180.0,0
43.75,11.08,19.79,1.2,0.0,0.01,0.06,46.26,15.76,3.948,7.9889,56.13,50.79,0.018,23.0,1003.0,10.27,1,-0.5,-0.866,-0.2588,-0.9659,0.749,0.333,0.9017,6.77,2.4,1
17.23,80.31,12.61,277.6,0.38,4.38,6.81,16.78,87.95,0.215,0.3871,17.34,16.02,0.245,11.33,1013.6,3.0,0,0.866,-0.5,0.5,0.866,0.519,0.109,0.012,102.98,115.1,0
17.47,86.03,4.5,305.2,3.94,5.37,33.25,15.6,95.92,0.203,0.2788,16.28,17.35,0.245,15.3,1019.6,1.9,0,-0.0,1.0,0.0,-1.0,0.298,0.058,0.0035,85.61,128.2,0
29.74,44.86,18.45,188.0,1.19,1.12,0.34,29.4,47.55,0.663,2.3045,33.06,31.03,0.159,13.09,1012.0,4.16,1,0.0,-1.0,-0.866,-0.5,0.458,0.218,0.0649,33.15,40.2,0
23.05,88.66,5.07,272.7,0.56,0.59,6.55,21.06,91.61,0.26,0.3197,21.11,22.68,0.42,18.97,1017.6,1.02,1,-0.866,0.5,0.866,0.5,0.28,0.246,0.0177,59.93,173.9,0
43.46,23.8,34.31,259.9,0.0,0.26,0.42,44.39,24.69,1.826,6.7417,57.62,51.89,0.059,19.31,1009.8,7.47,1,-0.866,-0.5,-0.2588,-0.9659,0.478,0.537,0.4497,4.08,17.7,1
28.19,48.64,12.98,119.3,0.85,2.43,6.2,28.43,55.5,0.58,1.9631,32.04,31.05,0.144,17.84,1015.7,4.98,0,-0.5,-0.866,0.0,-1.0,0.352,0.216,0.0431,10.85,21.0,0
22.06,59.17,10.32,248.2,7.14,4.29,0.34,20.63,67.27,0.373,1.0836,21.81,23.21,0.232,16.72,1014.1,1.9,0,0.5,0.866,0.0,-1.0,0.547,0.274,0.0549,123.31,90.1,0
41.45,39.97,5.9,256.4,0.0,0.0,0.0,43.43,39.97,1.037,4.7816,52.97,41.45,0.01,16.49,1005.0,9.12,0,-0.5,0.866,0.9659,0.2588,0.022,0.0,0.0,100.0,180.0,0
32.38,43.68,15.24,299.2,2.12,0.1,2.58,32.51,49.37,0.741,2.7364,36.51,32.72,0.093,17.09,1013.9,3.78,1,-0.5,-0.866,-0.9659,-0.2588,0.348,0.401,0.1009,17.58,56.7,0
32.56,47.7,18.54,359.1,0.3,0.64,1.38,32.44,48.91,0.683,2.567,34.46,35.74,0.113,17.97,1010.2,5.72,1,-0.5,-0.866,0.7071,-0.7071,0.393,0.408,0.1072,24.9,38.6,1
19.28,85.82,7.55,161.1,0.13,5.69,11.7,19.64,86.72,0.225,0.317,20.48,20.38,0.236,18.12,1021.1,2.56,1,0.866,0.5,0.9659,0.2588,0.56,0.085,0.0105,135.54,179.0,0
21.11,76.36,4.17,160.9,0.09,4.07,17.54,19.42,76.55,0.276,0.592,20.16,19.95,0.252,14.16,1012.2,0.37,0,-0.5,0.866,-0.7071,0.7071,0.558,0.182,0.0277,104.25,138.6,0
40.69,17.9,37.12,60.1,0.0,0.16,0.04,43.31,22.66,2.274,6.2818,51.38,47.48,0.031,15.83,998.3,6.54,1,-0.866,-0.5,-0.9659,-0.2588,0.601,0.764,0.9885,3.35,8.9,1
33.67,39.55,16.4,12.1,0.55,1.03,2.16,35.61,42.66,0.851,3.1562,35.39,33.71,0.12,16.61,1017.5,5.14,1,-1.0,-0.0,-0.866,-0.5,0.457,0.335,0.1271,31.89,68.9,0
44.65,23.45,4.13,66.6,0.0,0.0,0.0,46.17,23.45,1.904,7.2054,49.26,44.65,0.0,31.75,1014.5,0.23,1,0.5,-0.866,0.866,0.5,0.037,0.0,0.0,100.0,180.0,0
29.23,40.44,12.52,294.3,0.39,1.86,2.32,30.04,42.51,0.723,2.4179,31.78,30.47,0.156,16.54,1009.3,3.41,1,-1.0,-0.0,0.7071,-0.7071,0.256,0.136,0.0245,30.18,64.1,0
26.13,86.58,22.41,100.3,0.0,0.0,0.0,26.25,86.58,0.302,0.4548,35.28,26.13,0.0,3.48,1007.3,13.98,1,-0.5,0.866,1.0,0.0,0.017,0.0,0.0,100.0,180.0,0
39.62,19.86,15.36,220.5,0.0,0.13,0.17,41.76,23.23,1.995,5.7931,47.5,48.15,0.051,10.0,996.9,11.11,1,-0.866,-0.5,-0.866,-0.5,0.378,0.92,0.6611,2.36,17.1,1
40.65,12.76,25.52,88.8,0.0,0.2,0.0,41.81,15.64,3.186,6.6608,52.49,48.29,0.024,17.13,999.3,8.36,1,-0.866,-0.5,-0.7071,-0.7071,0.788,0.805,1.8739,9.71,22.9,1
39.61,19.73,6.52,286.8,0.0,0.0,0.0,40.89,19.73,2.008,5.7977,47.5,39.61,0.01,12.99,1010.8,0.17,1,-0.866,-0.5,-0.9659,0.2588,0.032,0.0,0.0,100.0,180.0,0
46.25,59.36,26.24,137.8,0.0,0.0,0.0,48.51,59.36,0.779,4.1524,54.07,46.25,0.0,21.17,1013.3,14.18,1,0.0,-1.0,0.9659,-0.2588,0.02,0.0,0.0,100.0,180.0,0
23.73,72.42,3.07,263.8,2.31,8.03,0.9,23.89,75.45,0.328,0.8097,24.2,24.72,0.31,21.2,1016.5,1.93,1,-0.866,0.5,0.866,-0.5,0.536,0.295,0.0511,74.46,94.9,0
28.33,26.73,19.52,238.7,0.0,0.0,0.0,30.12,26.73,1.06,2.8228,29.5,28.33,0.0,3.35,1018.6,12.15,0,-0.5,-0.866,0.5,-0.866,0.035,0.0,0.0,100.0,180.0,0
47.59,9.25,12.86,341.2,0.0,0.0,0.0,48.49,9.25,5.146,9.9234,49.51,47.59,0.0,36.88,1019.9,5.17,0,0.5,-0.866,0.5,-0.866,0.03,0.0,0.0,100.0,180.0,0
32.12,43.77,10.82,235.0,0.0,0.0,0.0,34.86,43.77,0.734,2.6914,32.88,32.12,0.0,9.14,1013.9,10.17,1,-0.0,1.0,-0.2588,0.9659,0.009,0.0,0.0,100.0,180.0,0
41.06,17.62,15.33,127.7,0.0,0.13,0.08,43.55,22.59,2.331,6.4279,47.67,50.22,0.029,18.41,999.5,8.81,1,-0.5,-0.866,-0.866,-0.5,0.801,0.881,1.5573,7.75,5.8,1
8.29,85.66,1.48,90.5,4.67,34.13,0.93,7.09,89.71,0.097,0.1569,8.67,10.11,0.426,1.24,1012.6,2.28,1,1.0,0.0,0.7071,0.7071,0.373,0.127,0.0045,81.12,164.2,0
25.34,78.07,13.98,4.8,0.0,0.0,0.0,26.94,78.07,0.325,0.7091,37.07,25.34,0.01,-0.27,1016.8,5.26,0,0.0,-1.0,0.7071,0.7071,0.036,0.0,0.0,100.0,180.0,0
38.56,11.92,26.03,2.0,0.0,0.02,0.22,39.56,14.12,3.235,6.0152,51.31,44.81,0.078,15.0,1009.0,10.63,1,-0.5,-0.866,-0.866,-0.5,0.472,0.773,1.0894,3.36,22.2,1
46.99,42.99,8.9,112.1,0.0,0.0,0.0,49.0,42.99,1.093,6.0464,48.02,46.99,0.01,35.43,1009.1,6.38,0,-0.5,0.866,-0.866,-0.5,0.023,0.0,0.0,100.0,180.0,0
27.76,74.53,15.32,80.7,0.0,0.0,0.0,29.21,74.53,0.373,0.9497,34.25,27.76,0.01,-1.19,1007.0,4.97,0,-0.5,-0.866,1.0,0.0,0.003,0.0,0.0,100.0,180.0,0
13.92,69.09,8.21,120.7,2.39,3.31,9.87,14.67,72.34,0.201,0.4914,15.04,14.94,0.387,5.93,1016.6,2.35,1,-0.866,0.5,-0.9659,0.2588,0.561,0.044,0.0049,66.85,122.7,0
29.65,31.15,18.31,20.1,0.68,0.02,1.47,29.89,36.68,0.952,2.8631,34.49,29.73,0.147,16.14,1011.1,4.96,1,-1.0,-0.0,-1.0,-0.0,0.445,0.314,0.1291,31.01,36.3,0
35.38,23.25,40.8,76.9,0.0,0.33,0.19,35.53,28.02,1.522,4.4081,41.71,40.57,0.031,7.31,1009.5,6.19,1,-0.5,-0.866,-0.5,-0.866,0.58,0.362,0.3064,0.68,17.2,1
37.28,12.03,28.66,196.2,0.0,0.08,0.2,37.39,13.97,3.098,5.6046,45.63,42.5,0.05,9.82,995.0,9.76,1,-0.5,-0.866,-0.9659,-0.2588,0.645,0.467,0.8617,1.0,22.1,1
33.62,39.93,11.45,19.0,0.19,0.26,11.62,35.45,45.19,0.842,3.1271,36.08,35.55,0.152,19.46,1008.4,3.05,1,-0.5,-0.866,0.5,-0.866,0.316,0.369,0.0957,15.64,20.2,1
12.22,86.86,12.75,338.2,3.4,0.55,0.61,9.92,90.9,0.141,0.1869,13.36,11.08,0.416,7.76,1017.1,2.37,1,0.5,0.866,-0.7071,-0.7071,0.179,0.107,0.0027,69.97,119.3,0
33.87,67.53,20.05,91.4,0.0,0.0,0.0,35.55,67.53,0.502,1.715,38.25,33.87,0.01,10.11,1018.0,3.46,0,-0.5,-0.866,-0.2588,-0.9659,0.009,0.0,0.0,100.0,180.0,0
15.33,84.97,8.96,208.0,1.07,0.42,2.34,13.72,94.84,0.18,0.2619,17.33,13.75,0.293,11.03,1022.9,2.26,0,0.866,-0.5,-0.866,0.5,0.215,0.035,0.0013,51.8,141.9,0
21.05,56.18,4.93,204.5,4.1,12.25,21.47,20.73,59.13,0.375,1.0927,22.88,21.24,0.189,13.37,1016.8,1.54,0,1.0,0.0,-0.5,-0.866,0.165,0.195,0.0118,104.48,143.9,0
41.38,8.98,43.97,288.9,0.0,0.01,0.07,43.27,10.23,4.606,7.2217,54.21,48.8,0.024,21.29,1010.0,10.73,1,-0.5,-0.866,-0.7071,-0.7071,0.836,0.879,3.0457,2.92,16.9,1
11.84,68.17,6.46,153.3,0.02,4.51,2.9,9.09,77.72,0.174,0.4416,11.7,13.1,0.363,10.34,1016.5,1.57,0,0.5,-0.866,-0.7071,0.7071,0.292,0.243,0.0121,145.18,123.0,0
19.51,52.77,2.79,329.7,0.76,4.57,1.2,20.08,61.6,0.37,1.071,21.22,21.2,0.307,17.73,1023.8,0.0,1,-0.866,0.5,-1.0,-0.0,0.597,0.036,0.0077,127.2,141.4,0
42.26,71.13,9.21,121.0,0.0,0.0,0.0,42.69,71.13,0.594,2.3995,46.67,42.26,0.0,11.42,1011.1,12.84,0,0.866,0.5,0.866,-0.5,0.034,0.0,0.0,100.0,180.0,0
28.46,42.97,19.94,108.1,0.14,2.93,4.76,27.6,49.13,0.662,2.2144,30.48,31.51,0.167,17.03,1011.5,3.32,1,-1.0,-0.0,-0.7071,-0.7071,0.202,0.448,0.0586,13.0,58.1,0
33.11,20.52,29.24,273.4,0.0,0.07,0.36,36.02,23.94,1.614,4.0227,38.99,40.29,0.076,5.11,998.3,8.18,1,-0.866,-0.5,-0.866,-0.5,0.528,0.89,0.7229,2.63,23.7,1
30.58,44.02,19.74,50.7,0.26,2.61,4.7,29.9,49.82,0.695,2.4555,32.54,32.64,0.154,14.68,1012.6,3.01,1,-0.866,-0.5,0.5,-0.866,0.474,0.211,0.0679,19.76,45.8,0
45.85,85.28,22.91,163.3,0.0,0.0,0.0,47.69,85.28,0.538,1.4735,51.28,45.85,0.0,24.17,1019.8,1.11,1,-0.866,0.5,0.2588,-0.9659,0.033,0.0,0.0,100.0,180.0,0
33.35,22.97,29.64,23.9,0.0,0.2,0.13,35.9,26.87,1.451,3.95,48.12,38.93,0.014,8.73,1008.2,9.19,1,-0.5,-0.866,0.0,-1.0,0.608,0.698,0.5894,7.41,20.7,1
33.28,8.87,34.26,231.4,0.0,0.02,0.04,34.93,9.92,3.75,4.6559,39.15,37.3,0.068,5.0,1005.7,10.38,1,-0.5,-0.866,0.0,-1.0,0.498,0.503,0.8445,0.87,22.6,1
44.34,9.29,41.6,138.2,0.0,0.02,0.03,44.39,9.89,4.77,8.3996,58.78,52.47,0.028,16.95,1004.5,8.77,1,-0.5,-0.866,-0.9659,-0.2588,0.509,0.845,1.8532,9.8,9.8,1
40.12,18.2,21.93,51.6,0.0,0.0,0.0,41.32,18.2,2.204,6.0715,54.94,40.12,0.01,7.02,1010.0,13.17,0,-0.866,0.5,0.9659,-0.2588,0.015,0.0,0.0,100.0,180.0,0
32.4,44.76,11.34,21.0,0.31,0.77,0.47,33.86,49.29,0.724,2.686,34.57,36.28,0.153,15.02,1013.6,4.44,1,-1.0,-0.0,-0.7071,-0.7071,0.417,0.499,0.1472,22.96,23.6,0
43.65,19.84,33.51,20.5,0.0,0.03,0.02,44.16,20.69,2.2,7.1614,56.8,51.28,0.025,22.66,1005.3,11.45,1,-0.5,-0.866,0.0,-1.0,0.706,0.383,0.5665,2.09,21.5,1
35.56,10.19,40.33,151.9,0.0,0.04,0.35,35.81,15.13,3.489,5.2067,42.83,45.19,0.033,11.45,996.3,6.8,1,-0.5,-0.866,0.0,-1.0,0.562,0.327,0.584,7.53,5.6,1
33.25,44.12,10.94,305.9,0.29,0.1,17.82,32.57,47.31,0.753,2.8495,36.47,33.34,0.113,16.75,1010.5,4.08,1,-0.5,-0.866,-0.5,-0.866,0.338,0.409,0.1019,19.26,60.2,0
34.67,9.14,19.51,134.8,0.0,0.02,0.61,36.93,9.68,3.791,5.0148,41.06,37.76,0.042,9.07,1003.2,9.64,1,-0.5,-0.866,0.0,-1.0,0.806,0.35,0.965,5.2,22.0,1
34.81,10.2,22.18,148.0,0.0,0.04,0.05,36.95,14.81,3.412,4.9947,45.6,41.91,0.021,9.09,1009.8,8.97,1,-0.866,-0.5,-0.2588,-0.9659,0.497,0.721,1.1143,9.64,3.3,1
42.54,12.41,33.24,99.7,0.0,0.0,0.09,44.26,15.33,3.428,7.3883,55.21,50.14,0.047,14.03,1004.1,10.45,1,-0.866,-0.5,-0.2588,-0.9659,0.658,0.909,1.8968,1.54,2.5,1
51.42,44.98,15.7,329.1,0.0,0.0,0.0,52.89,44.98,1.143,7.2819,58.1,51.42,0.0,23.21,1017.9,7.59,0,0.5,0.866,-0.7071,0.7071,0.003,0.0,0.0,100.0,180.0,0
29.89,30.28,18.92,92.5,0.0,0.0,0.0,30.07,30.28,0.987,2.9389,30.83,29.89,0.01,6.11,1007.2,4.73,1,0.5,0.866,0.9659,0.2588,0.008,0.0,0.0,100.0,180.0,0
30.59,33.24,13.47,94.7,0.2,3.28,9.63,31.33,41.02,0.92,2.9295,34.14,32.39,0.115,14.85,1016.5,4.36,1,0.0,-1.0,-0.9659,-0.2588,0.285,0.346,0.0881,24.29,59.1,0
36.9,17.7,32.46,262.3,0.0,0.05,0.6,39.64,19.71,2.085,5.1369,50.78,46.59,0.068,13.94,1001.7,7.18,1,-0.5,-0.866,-0.866,-0.5,0.735,0.42,0.6099,2.24,4.0,1
29.33,30.03,19.16,297.6,0.07,3.54,1.28,29.04,30.16,0.977,2.8571,30.34,29.44,0.091,18.82,1012.8,3.85,0,0.0,-1.0,0.7071,-0.7071,0.235,0.265,0.059,14.58,55.6,0
31.16,48.72,17.8,155.5,0.04,1.67,3.06,30.85,48.46,0.64,2.3243,35.69,31.71,0.126,20.72,1013.3,4.08,1,-1.0,-0.0,-0.9659,-0.2588,0.386,0.46,0.1112,29.38,27.8,1
40.96,23.73,39.17,279.6,0.0,0.03,0.28,42.0,24.45,1.726,5.9197,54.44,50.2,0.034,16.7,1009.6,7.54,1,-0.866,-0.5,-0.2588,-0.9659,0.658,0.653,0.7118,6.19,23.9,1
51.61,86.55,15.89,338.4,0.0,0.0,0.0,52.97,86.55,0.596,1.7961,60.53,51.61,0.01,23.87,1016.6,4.51,1,-0.866,-0.5,0.9659,-0.2588,0.025,0.0,0.0,100.0,180.0,0
32.2,41.0,12.4,171.7,0.29,3.43,0.92,32.03,43.05,0.785,2.8368,36.68,34.63,0.121,14.79,1017.6,3.08,1,-0.5,-0.866,-1.0,-0.0,0.467,0.439,0.1573,23.1,67.4,0
16.87,58.96,3.48,306.0,1.54,0.94,19.69,14.86,60.7,0.286,0.7885,17.14,15.58,0.234,15.25,1012.1,2.58,1,0.5,0.866,0.0,1.0,0.494,0.109,0.0151,149.32,103.1,0
40.6,12.22,33.69,302.3,0.0,0.01,0.07,42.2,16.04,3.321,6.6845,48.52,45.45,0.027,18.96,1003.1,6.77,1,-0.5,-0.866,-0.7071,-0.7071,0.838,0.623,1.6024,9.15,0.3,1
33.17,32.37,17.83,273.8,0.19,0.22,2.65,34.88,36.56,1.025,3.4352,35.69,37.11,0.159,17.37,1016.9,5.35,0,0.0,-1.0,-0.9659,0.2588,0.384,0.219,0.0835,30.62,56.3,0
24.68,87.93,3.54,158.9,2.35,2.55,0.87,24.93,96.07,0.281,0.3752,24.98,26.29,0.285,22.07,1016.9,0.28,0,1.0,0.0,-0.5,0.866,0.103,0.037,0.001,54.33,82.4,0
29.25,8.59,4.21,89.5,0.0,0.0,0.0,30.25,8.59,3.405,3.7142,39.52,29.25,0.01,16.0,1012.0,6.11,1,0.866,0.5,0.7071,0.7071,0.001,0.0,0.0,100.0,180.0,0
44.23,8.62,35.69,166.4,0.0,0.17,0.24,45.3,12.08,5.131,8.4169,53.61,51.97,0.053,17.95,1004.1,8.02,1,-0.5,-0.866,-0.5,-0.866,0.572,0.519,1.3636,2.89,10.4,1
43.93,14.74,34.22,31.4,0.0,0.36,0.73,46.83,18.66,2.981,7.7316,53.7,50.06,0.064,23.65,1003.3,7.07,1,-0.866,-0.5,-0.2588,-0.9659,0.562,0.49,0.7674,6.83,6.7,1
5.01,57.63,1.71,260.8,0.96,2.39,11.39,4.92,55.71,0.087,0.37,4.96,5.76,0.388,-2.05,1015.0,2.42,0,0.866,0.5,-0.2588,-0.9659,0.332,0.113,0.0032,88.22,148.7,0
33.48,81.76,28.47,299.5,0.0,0.0,0.0,34.94,81.76,0.41,0.9428,34.81,33.48,0.01,7.82,1018.7,14.94,0,0.866,0.5,0.2588,-0.9659,0.014,0.0,0.0,100.0,180.0,0
34.04,73.22,20.27,12.8,0.0,0.0,0.0,36.31,73.22,0.465,1.4274,41.48,34.04,0.0,22.06,1013.9,14.79,1,-0.866,0.5,-0.866,0.5,0.031,0.0,0.0,100.0,180.0,0
30.17,47.24,16.09,74.0,0.21,0.37,1.0,31.87,48.97,0.639,2.261,33.22,30.25,0.11,13.12,1009.5,3.61,0,0.0,-1.0,0.7071,-0.7071,0.398,0.479,0.1191,19.84,65.7,0
23.55,80.77,11.02,296.4,0.04,7.55,8.88,22.53,79.67,0.292,0.5585,22.53,24.34,0.366,22.1,1022.5,2.83,0,-0.5,0.866,-0.5,-0.866,0.471,0.167,0.0226,66.65,84.4,0
40.34,11.14,43.53,74.0,0.0,0.02,0.07,42.36,12.68,3.622,6.6745,48.18,44.69,0.039,19.21,1009.2,8.13,1,-0.5,-0.866,-0.2588,-0.9659,0.476,0.845,1.3376,0.86,10.5,1
19.01,64.79,9.38,332.0,6.15,1.71,0.75,16.66,70.07,0.293,0.7743,20.81,19.48,0.411,16.06,1024.3,1.59,0,0.866,0.5,-1.0,-0.0,0.442,0.101,0.0129,138.01,90.6,0
33.26,47.18,11.35,314.0,0.61,0.53,7.29,33.03,48.11,0.705,2.6968,37.88,34.73,0.155,21.16,1013.7,3.54,0,-0.5,-0.866,-0.5,-0.866,0.346,0.226,0.0538,32.19,23.3,0
41.36,21.11,26.73,76.6,0.0,0.19,0.11,43.78,22.62,1.96,6.2542,54.66,47.2,0.047,15.99,1000.9,6.92,1,-0.866,-0.5,0.0,-1.0,0.636,0.928,1.1036,8.85,6.4,1
38.41,16.17,26.03,43.6,0.0,0.3,0.22,40.4,18.04,2.375,5.6766,52.5,43.08,0.042,11.72,1005.0,8.78,1,-0.866,-0.5,-0.5,-0.866,0.827,0.902,1.669,8.64,6.9,1
5.39,66.32,10.07,353.4,2.7,3.1,20.49,4.25,70.03,0.081,0.3019,3.47,3.57,0.386,1.89,1019.9,0.87,1,0.866,0.5,1.0,0.0,0.146,0.105,0.0012,58.38,114.2,0
32.51,35.69,14.61,271.6,0.22,0.09,0.54,33.43,35.71,0.911,3.1479,36.5,34.48,0.137,15.82,1012.0,3.92,0,-0.5,-0.866,-0.5,-0.866,0.474,0.482,0.2022,16.43,23.9,1
33.76,19.37,15.29,274.0,0.0,0.02,0.18,34.47,19.66,1.743,4.2326,40.56,41.85,0.028,10.67,1004.3,11.33,1,-0.5,-0.866,-0.5,-0.866,0.619,0.907,0.9307,4.3,18.8,1
39.92,85.17,18.49,330.1,0.0,0.0,0.0,40.76,85.17,0.469,1.089,43.18,39.92,0.0,21.44,1019.0,1.24,1,0.866,0.5,0.5,-0.866,0.019,0.0,0.0,100.0,180.0,0
33.35,39.35,16.98,306.2,0.18,2.98,4.89,34.97,43.2,0.848,3.1115,38.26,35.39,0.12,17.35,1008.7,5.28,0,0.0,-1.0,-0.5,-0.866,0.251,0.224,0.0465,14.59,64.4,0
20.45,83.28,5.64,99.1,0.98,15.71,53.47,20.48,81.41,0.246,0.4022,19.94,21.77,0.338,17.99,1014.8,0.88,0,0.866,-0.5,-0.5,-0.866,0.211,0.279,0.0143,131.11,127.5,0
28.85,30.57,14.94,61.1,0.0,0.0,0.0,31.32,30.57,0.943,2.7563,29.27,28.85,0.0,-3.4,1009.9,0.79,1,-0.866,-0.5,0.7071,0.7071,0.028,0.0,0.0,100.0,180.0,0
42.71,14.35,32.01,272.4,0.0,0.1,0.06,43.9,18.88,2.977,7.2896,53.24,51.67,0.035,17.68,1007.3,8.61,1,-0.5,-0.866,-0.9659,-0.2588,0.657,0.92,1.6823,6.94,9.6,1
40.44,9.01,26.47,54.9,0.0,0.0,0.0,42.48,9.01,4.491,6.8717,49.21,40.44,0.0,9.63,1013.8,2.61,0,-0.866,-0.5,0.5,0.866,0.027,0.0,0.0,100.0,180.0,0
38.29,57.72,9.0,305.2,0.0,0.0,0.0,39.86,57.72,0.663,2.8458,48.3,38.29,0.0,11.73,1018.1,4.34,1,0.0,-1.0,0.5,-0.866,0.033,0.0,0.0,100.0,180.0,0
11.15,69.87,8.08,188.3,2.1,11.48,23.64,12.02,77.99,0.16,0.3996,9.97,11.53,0.443,5.85,1022.1,1.03,0,0.5,0.866,0.7071,-0.7071,0.229,0.115,0.0041,77.33,114.8,0
46.32,34.75,18.62,42.1,0.0,0.0,0.0,47.48,34.75,1.333,6.6901,60.25,46.32,0.01,21.79,1012.2,12.42,1,0.866,0.5,0.7071,0.7071,0.037,0.0,0.0,100.0,180.0,0
32.15,44.36,14.23,272.1,0.02,0.75,6.61,32.93,45.26,0.725,2.6682,34.62,34.5,0.128,18.89,1009.3,3.07,1,-1.0,-0.0,-0.9659,0.2588,0.345,0.289,0.0706,29.22,50.5,0
32.93,48.72,12.88,262.6,0.28,0.03,1.61,32.59,47.43,0.676,2.57,35.46,35.24,0.13,16.75,1017.3,3.83,1,-1.0,-0.0,0.0,-1.0,0.291,0.144,0.0278,21.99,59.4,1
34.4,22.09,28.51,108.0,0.0,0.0,0.18,35.49,24.64,1.557,4.2383,45.38,41.15,0.051,12.88,1006.3,9.15,1,-0.866,-0.5,-0.866,-0.5,0.743,0.864,0.9569,7.65,18.0,1
20.79,56.53,11.78,45.4,3.65,4.46,9.94,21.77,58.3,0.368,1.0673,22.06,20.93,0.434,13.98,1017.4,0.96,0,0.866,0.5,-0.5,0.866,0.107,0.171,0.0066,70.41,89.7,0
26.09,16.27,10.91,89.2,0.0,0.0,0.0,27.71,16.27,1.603,2.8292,29.86,26.09,0.0,5.28,1005.1,5.76,0,0.5,0.866,0.0,-1.0,0.009,0.0,0.0,100.0,180.0,0
